Packet_Size,Duration,Anomaly,Status
104.71229116217131,115.41730387773933,1,Normal
70.42827508440317,122.87508086413858,1,Normal
106.76992814988829,91.69424172198397,1,Normal
112.6556373221257,145.41385715608791,1,Normal
103.6373251011699,104.96441172600672,1,Normal
90.81278200919512,83.00311261070416,1,Normal
116.60671633088491,82.87832348182266,1,Normal
101.43132474438785,90.44685106469767,1,Normal
109.57959651492784,106.67324210573896,1,Normal
120.75079888515799,89.79967202290506,1,Normal
94.60250129413258,80.42472568435386,1,Normal
91.11413479847776,107.54600986089704,1,Normal
115.13977233290704,81.5566935164475,1,Normal
117.3921184021132,127.11275717609902,1,Normal
108.26869806447402,137.53591625116132,1,Normal
84.52421601792854,75.10690593377166,1,Normal
64.42559502191443,129.92088622978366,1,Normal
113.08731312708116,98.8883065817909,1,Normal
105.59937252639641,77.49021905403247,1,Normal
148.91503959233654,102.58442363950455,1,Normal
102.18789589209786,114.51533247797384,1,Normal
109.62018463473427,104.47768048558262,1,Normal
84.19051089109377,109.42936714271991,1,Normal
137.6404899295007,126.90840092309955,1,Normal
131.86373253278794,89.7756864713763,1,Normal
80.20790359482838,97.48426159800704,1,Normal
101.11449824577389,121.88383036941897,1,Normal
66.15070740570361,130.59100638921228,1,Normal
96.83984202842021,91.4623786010516,1,Normal
79.75791249479664,66.90286656268461,1,Normal
116.46341167923829,101.46635934376808,1,Normal
74.20078200517892,74.09842455872769,1,Normal
93.28430601419744,133.38043050578784,1,Normal
94.8081729727279,69.93714093763788,1,Normal
95.08513871828112,94.54552860504658,1,Normal
46.06226714116857,98.91410266964375,1,Normal
95.38130939582643,113.92412729626837,1,Normal
136.9791218989069,122.53130059095514,1,Normal
94.62222618890338,77.86948182516659,1,Normal
151.4671960649972,101.18436868028977,1,Normal
100.27858583825892,99.51749825779993,1,Normal
103.9616952153571,97.11279176152115,1,Normal
88.52675986239527,89.06282117519216,1,Normal
99.34493459568003,89.1315045773247,1,Normal
85.74308434645671,102.12860455383793,1,Normal
94.90045565158289,130.0798597716538,1,Normal
46.980603832139764,121.83013703844924,1,Normal
124.92170384995258,58.53219535183701,1,Normal
93.14624811839303,92.57118268008418,1,Normal
71.84976610564357,84.4436662481825,1,Normal
77.78848309068343,135.04540886847246,1,Normal
118.71356786294922,125.43110189988317,1,Normal
114.4334412808647,77.41896457565542,1,Normal
89.50959467440452,109.78749122455837,1,Normal
75.55744382216109,114.25996860344776,1,Normal
95.1934920368373,92.50358384900805,1,Normal
114.21919936406982,108.8852662297208,1,Normal
92.7806766836184,123.18659606728497,1,Normal
78.37873344800205,112.31871213888527,1,Normal
111.86202515936768,93.80907121372019,1,Normal
106.52266044484236,74.97772847229393,1,Normal
118.48054038413802,96.30195727114022,1,Normal
89.54553958961921,120.98018451673778,1,Normal
85.91312618914482,71.83077407272881,1,Normal
68.86741652952193,112.12019902691279,1,Normal
74.39141295007434,135.0958836396873,1,Normal
58.36141184232556,133.92912736580075,1,Normal
104.22034934405237,98.06573776259215,1,Normal
89.10161826382101,107.98272228704141,1,Normal
99.24730595150304,122.06603764033042,1,Normal
102.28455297324079,103.00603522923755,1,Normal
92.72775575572288,98.86108752557865,1,Normal
106.15603537784118,65.7966321468675,1,Normal
73.03629155788573,114.8652818804543,1,Normal
103.41730876255883,96.32033327294641,1,Normal
100.36867866130787,106.95163410723342,1,Normal
89.20480639381277,84.43390549195375,1,Normal
103.91690510195363,80.43254444769936,1,Normal
108.16505511428943,65.9483279152432,1,Normal
120.58311274651288,109.45194964826086,1,Normal
105.12059468627751,119.65381967891028,1,Normal
133.30948888925153,120.2874013003626,1,Normal
63.182515373367096,74.40846066528597,1,Normal
87.50362844608642,100.52182100421668,1,Normal
110.35318040938246,85.48512373693069,1,Normal
103.73533528954157,84.89234135293356,1,Normal
87.76964394016103,71.86677806303555,1,Normal
81.53533507778192,72.96630788767332,1,Normal
80.48253494045335,121.07283593215679,1,Normal
81.01202222336114,152.64764129674782,1,Normal
109.86635801761778,103.69672247389748,1,Normal
82.83284439637573,114.00619758817983,1,Normal
88.48724347524453,102.44019629290723,1,Normal
151.2016907653759,98.078802005507,1,Normal
122.98546652571352,85.93647149748224,1,Normal
99.30023019006076,135.4160127127102,1,Normal
87.46065884424465,136.24897115993858,1,Normal
114.1550387091095,88.75066448211464,1,Normal
112.64815478111042,119.4510889925346,1,Normal
112.43619924434392,68.59550560219087,1,Normal
85.45725648350263,95.0496272889699,1,Normal
98.51133141799907,112.41344195101357,1,Normal
103.55402001866507,73.29311282579798,1,Normal
107.60395702011927,112.21171490567646,1,Normal
111.1958089586208,121.61561451109243,1,Normal
116.67844309097808,109.18360158456873,1,Normal
98.59668577082707,66.78078132968017,1,Normal
108.59236438265171,104.15375374326223,1,Normal
105.43157674390747,74.46502848359381,1,Normal
78.37886919183475,121.06305706665808,1,Normal
99.2088969228669,113.63001394745248,1,Normal
100.56636752260923,100.59512278991491,1,Normal
118.76567611951995,89.67910543565252,1,Normal
101.92241553881966,90.75449422589915,1,Normal
91.31007545135368,93.81655753062721,1,Normal
104.44267543267426,90.42502756673045,1,Normal
125.11512251147042,82.10785395560993,1,Normal
96.26256711677281,91.2053788345165,1,Normal
128.93955768707465,103.93109553023149,1,Normal
120.6368907893727,70.28879253926056,1,Normal
105.34100531738518,117.79261591246873,1,Normal
101.64567978550848,121.30960750130703,1,Normal
89.65423099799256,128.1869488037116,1,Normal
145.977962472385,92.74322879120682,1,Normal
91.08994957198456,129.067689542354,1,Normal
131.59144291461425,89.54279945693463,1,Normal
91.59626365808285,94.36430782278985,1,Normal
73.11098977931445,81.62696107031604,1,Normal
79.91718466495864,84.64404869791743,1,Normal
99.30630225226437,104.68429465073041,1,Normal
131.01000985628153,80.03291918522419,1,Normal
119.68644796953167,95.72022311548982,1,Normal
99.01072580695134,113.49638984333208,1,Normal
77.54555956875403,107.64819492368102,1,Normal
103.32904416426112,109.84902528016298,1,Normal
105.78337287815636,149.1060027982179,1,Normal
87.24520031497369,89.38006089996365,1,Normal
87.53718947150472,88.8904576167949,1,Normal
87.25225745386965,123.78033062215104,1,Normal
128.4100849597971,88.58507412501048,1,Normal
83.35288853791542,109.42831112772808,1,Normal
88.95553911438057,112.65863635511022,1,Normal
104.058460417026,69.68511770005536,1,Normal
130.95010402660122,135.91755346191044,1,Normal
87.74422619031228,92.24596880128031,1,Normal
105.7173078144981,106.6891357997405,1,Normal
113.1708854534566,140.204090775327,1,Normal
96.461055450119,84.03405510923092,1,Normal
72.41361543970946,85.38139920116161,1,Normal
99.33746054252406,135.89115727035576,1,Normal
89.64777401927657,104.47575903277797,1,Normal
99.67154207854496,123.76786546896167,1,Normal
150.53864851747244,89.38262454159359,1,Normal
90.21121114963556,120.88321754138144,1,Normal
113.63782979252623,136.93414651472068,1,Normal
111.67856370651927,92.81415818425882,1,Normal
111.81309661384618,122.17407161165815,1,Normal
116.40964362394729,110.14548062214595,1,Normal
121.33349379178307,123.38591180891345,1,Normal
127.64317982075055,112.97419775179286,1,Normal
96.65763839366291,102.93427372866645,1,Normal
124.13017933016714,83.66128658025528,1,Normal
107.37346617745803,92.13322375345278,1,Normal
100.57489645869634,125.56903725214598,1,Normal
103.82198136039807,100.92873096312297,1,Normal
72.80287718040162,114.92507132054442,1,Normal
112.9096836228215,143.2650944661092,1,Normal
93.84443530093998,104.38300655327878,1,Normal
104.9876736742151,131.5490655952695,1,Normal
98.09408935226095,105.58043051540679,1,Normal
112.15793019433079,103.73218246312716,1,Normal
91.07132770898943,103.88179985796616,1,Normal
121.47263499719544,79.4696940117788,1,Normal
102.65939348293752,85.99758370121654,1,Normal
123.90093257849685,69.5362619043245,1,Normal
88.82156305456823,107.54423750129041,1,Normal
131.31048058468681,98.68499477854024,1,Normal
88.89600946613604,137.6231413888118,1,Normal
71.03972199167512,56.023880867598365,1,Normal
108.80028900106664,89.95891551294778,1,Normal
79.57534365738573,114.16712894598706,1,Normal
104.87601427542398,88.71842738526543,1,Normal
74.39391202658211,117.44914656560289,1,Normal
113.00402355917322,98.01648272441234,1,Normal
136.9327399209533,78.59830467347695,1,Normal
69.48949658150522,86.16183860237511,1,Normal
99.08827967289004,104.86678898645384,1,Normal
95.1752788428734,107.04110793028593,1,Normal
74.96921151619112,128.8752920814652,1,Normal
98.35697643214863,122.34591663176255,1,Normal
106.85450692755408,109.13506438307567,1,Normal
111.39534560464408,108.9541712003463,1,Normal
112.85445519735087,126.58305060264863,1,Normal
103.9304233940294,114.18007515177024,1,Normal
98.20528611425547,128.80234430898946,1,Normal
86.4721539588146,136.0188086582163,1,Normal
99.19684098711313,71.38449795763904,1,Normal
102.56208829821578,86.37896685050238,1,Normal
116.81287097977449,86.94752041395218,1,Normal
91.07633133570441,62.209185381089384,1,Normal
90.95387361501847,51.52241346742087,1,Normal
68.32194353028554,115.20829312288595,1,Normal
115.71600317301665,108.50915123569929,1,Normal
80.66047713741574,99.0457728771604,1,Normal
99.92794921818863,76.83270621614915,1,Normal
130.067966035343,117.54724581151342,1,Normal
95.58071652340672,100.53771677989062,1,Normal
104.16765615895105,59.16530263151419,1,Normal
95.05645234958806,86.36031504004403,1,Normal
79.96759980210169,94.3779941422809,1,Normal
135.95373053699046,112.8168572253402,1,Normal
88.57642020434406,111.45165562712317,1,Normal
127.98710873172004,118.49267365825537,1,Normal
101.19260739840348,87.06126444588853,1,Normal
113.96446627227179,107.86970770843499,1,Normal
117.90386440055465,112.70343603363939,1,Normal
120.9910543063867,89.29529576878863,1,Normal
126.34788131268651,103.95199209384799,1,Normal
141.5052174525053,86.21624363820864,1,Normal
134.719276063305,103.95821566925295,1,Normal
86.97163992771104,90.32228331891356,1,Normal
93.5930538361136,108.48331892803833,1,Normal
110.45670976071,88.52599992122842,1,Normal
99.51290815478035,142.8454071722373,1,Normal
134.55086340201422,108.72647339348065,1,Normal
100.760069563364,102.40062653436523,1,Normal
112.27035945460833,79.5441486960319,1,Normal
94.8524692515331,66.62831852244821,1,Normal
107.98446245210559,112.94391879405482,1,Normal
90.33627075401252,131.47973526580066,1,Normal
75.48468673995318,70.7125023958036,1,Normal
104.48903637119945,120.94196605224309,1,Normal
133.67855382915738,90.8223147426212,1,Normal
121.57361666862592,99.22983060998585,1,Normal
96.54745400118361,117.67319874973344,1,Normal
113.0464575682684,68.47215686031501,1,Normal
129.53080699451792,127.60182708294903,1,Normal
87.48874596980941,107.91607066874818,1,Normal
109.88060372565478,105.21347531647814,1,Normal
88.9938969230916,86.56753264123897,1,Normal
99.48891858017109,123.45458038518728,1,Normal
110.87200309188864,92.58771335827788,1,Normal
115.43397421296689,43.02914758739849,1,Normal
122.97531400744207,65.20572442443802,1,Normal
92.75118117193736,77.60660210747713,1,Normal
74.10637048558189,123.21653574757039,1,Normal
90.64597597376218,106.93007763461432,1,Normal
99.06158842241632,109.54081654446243,1,Normal
101.53643782120511,74.3401555162286,1,Normal
119.9253363889428,90.12486833677374,1,Normal
68.86836202680499,91.43769678068175,1,Normal
130.01519581268622,117.00443484226986,1,Normal
93.02695731184282,93.01484591363142,1,Normal
93.56729897565235,141.53495967121682,1,Normal
107.63870904463107,108.60083294382139,1,Normal
120.60566908063684,104.77578318053027,1,Normal
94.81915708358594,96.07300301830044,1,Normal
98.56797481171873,99.25555526980317,1,Normal
114.5525908727396,101.03891771614599,1,Normal
114.65280154431159,98.38566839782835,1,Normal
101.57270380632181,60.035986309357845,1,Normal
118.32655349404963,106.92976951795985,1,Normal
119.96020219719304,42.07489243612621,1,Normal
141.76749409561455,97.20820743689653,1,Normal
122.16365633475033,79.20188145748938,1,Normal
112.2554781012514,78.93168873652688,1,Normal
87.5246207860839,138.28062707733574,1,Normal
96.18635198473307,104.34865746359446,1,Normal
117.40135461377508,109.91363775945209,1,Normal
103.00837810287153,107.2992200493245,1,Normal
148.0683117047655,98.8476240593283,1,Normal
104.02198093429935,121.01308792015224,1,Normal
122.11051865915968,123.7406061112076,1,Normal
112.77460444058369,77.13990174539033,1,Normal
132.6686306460219,77.07309213962624,1,Normal
106.05270930478066,84.91448299961284,1,Normal
98.71723306814015,106.5752482060696,1,Normal
106.42714430900546,108.4384150847057,1,Normal
132.27422538117293,109.0706860302796,1,Normal
95.11686729418703,119.28174336576714,1,Normal
123.78940977849281,75.44784369726015,1,Normal
111.94800139699716,114.02345484621796,1,Normal
94.04872993280016,127.51413626623238,1,Normal
96.99888825934947,102.51152906943085,1,Normal
96.5385635143226,100.31158095162935,1,Normal
78.07449826209597,71.19898234811411,1,Normal
131.89010126449944,83.06077303363344,1,Normal
80.17215301087386,56.932197727925704,1,Normal
87.22076504620995,73.53820413185004,1,Normal
132.8403032027274,120.19634178685268,1,Normal
86.23699309644553,145.04871610688616,1,Normal
119.63530973983188,93.50337232982756,1,Normal
50.01188570252854,145.81885145181485,-1,Anomaly
72.20855066472808,67.09202506086217,1,Normal
120.45140864019281,148.79504812678545,1,Normal
127.68545637021036,111.27818240104719,1,Normal
111.89508683330573,117.06831117560615,1,Normal
115.17857179573531,105.62382847938751,1,Normal
102.08402207903752,98.74813744200955,1,Normal
84.92070822266648,94.38649846266452,1,Normal
66.1408637160923,98.033207464105,1,Normal
80.22817785698166,77.92821365568457,1,Normal
103.59788302306957,127.84004572689199,1,Normal
118.36633212004625,68.58998792753646,1,Normal
80.20743726859325,118.81542375976431,1,Normal
80.35025212923381,95.50733700005951,1,Normal
111.00104198049104,80.6331109027273,1,Normal
102.1075101229192,73.3194901016359,1,Normal
87.97264712097572,106.39563868285074,1,Normal
68.14012532936661,108.80949475920798,1,Normal
99.60724402146637,111.04979908834295,1,Normal
104.47828268129322,127.28280859947688,1,Normal
102.50449005295815,91.41188917749494,1,Normal
102.44595006064567,110.86596058072776,1,Normal
100.97720140651408,100.81183382407765,1,Normal
85.96016624386489,86.74198164898104,1,Normal
71.94789456400613,134.9915348637388,1,Normal
75.1227352921743,86.14189604408185,1,Normal
85.63185468861604,117.89848753888883,1,Normal
94.10100643415944,124.95484145347467,1,Normal
86.53018751512263,105.57988324447604,1,Normal
83.29305893480486,142.90298255546776,1,Normal
76.24803161940974,106.19641420454055,1,Normal
112.67553761864197,108.27598194902997,1,Normal
96.29424682244583,97.40358600533148,1,Normal
100.87622943958219,97.05995996743023,1,Normal
119.27758233589819,144.21046003182704,1,Normal
88.85016429984333,72.60394040841845,1,Normal
98.23435903297491,151.59418675308638,1,Normal
83.92650864060539,132.78233610888134,1,Normal
133.55401628152882,88.9282351658401,1,Normal
111.37966158370551,132.56793246257075,1,Normal
92.41744518025025,95.92839279795277,1,Normal
88.36638172102712,79.70486538614267,1,Normal
87.01444909867986,75.52119466475487,1,Normal
100.68166936518452,84.60053537882716,1,Normal
104.67571823581495,68.88208707592746,1,Normal
106.61760464428914,116.6705792321785,1,Normal
60.12528714857089,107.48113139695144,1,Normal
124.55337984946584,75.8071796261759,1,Normal
133.45144773675406,108.38038018732091,1,Normal
85.89976288483183,98.88461844684588,1,Normal
111.16653825043444,101.52010782824823,1,Normal
110.77511984892739,81.58652813841267,1,Normal
103.38721648072156,71.7257100619004,1,Normal
97.775478773026,81.92184717070421,1,Normal
85.28940114820466,124.72186350420876,1,Normal
