timestamp,cpu_usage,memory_usage,response_time,anomaly,anomaly_label
2023-01-01 00:58:00,54.426077404676775,64.62634984634717,146.90649608040073,1,Normal
2023-01-01 00:59:00,74.5720651729618,42.49523176556806,129.1917955207628,1,Normal
2023-01-01 01:00:00,12.374224521693193,32.63123548999819,101.20156384655374,-1,Anomaly
2023-01-01 01:01:00,20.42811827524531,61.185553212262015,102.9971728166247,1,Normal
2023-01-01 01:02:00,47.15242570665073,28.946958875773547,194.77521610558097,1,Normal
2023-01-01 01:03:00,70.70271827125023,56.72635428428727,172.6127692384157,1,Normal
2023-01-01 01:04:00,64.07042672335646,35.35103530058851,127.33810891875316,1,Normal
2023-01-01 01:05:00,14.912767248934006,69.54755437411,111.97599907066568,-1,Anomaly
2023-01-01 01:06:00,69.36935322558146,26.05493816642531,188.7271435796647,-1,Anomaly
2023-01-01 01:07:00,27.887542321499556,37.042213994032835,116.26049266785473,1,Normal
2023-01-01 01:08:00,13.26996119223326,26.576050249151926,107.27539971936898,-1,Anomaly
2023-01-01 01:09:00,29.71331669416148,68.9215710982547,155.425726349923,1,Normal
2023-01-01 01:10:00,60.04272158198725,58.49552628051318,140.78200103136604,1,Normal
2023-01-01 01:11:00,50.160576331013615,55.48827754458526,182.04824808836105,1,Normal
2023-01-01 01:12:00,63.12275661317309,59.13232371016584,177.46207198410517,1,Normal
2023-01-01 01:13:00,65.47682496681831,66.18623138274543,131.22718781009465,1,Normal
2023-01-01 01:14:00,33.39623898940336,47.491578087179676,130.49478475136917,1,Normal
2023-01-01 01:15:00,60.11668391525825,21.118053657525824,140.15754691182278,1,Normal
2023-01-01 01:16:00,16.215164950252337,26.313821915117487,164.93645629448815,1,Normal
2023-01-01 01:17:00,40.5639795359715,23.14898395367187,174.64703845526884,1,Normal
2023-01-01 01:18:00,78.42205998780697,52.008825132804546,182.48823932171805,1,Normal
2023-01-01 01:19:00,22.901064129961384,48.77280146558511,172.21304643082115,1,Normal
2023-01-01 01:20:00,65.83314036426857,31.637257923207486,146.45445089881227,1,Normal
2023-01-01 01:21:00,65.35298520795703,59.79451411882541,135.75901645389035,1,Normal
2023-01-01 01:22:00,46.78691103921472,59.44386399643013,159.56011071016545,1,Normal
2023-01-01 01:23:00,24.76877270595387,27.806262452529154,112.44942922252227,1,Normal
2023-01-01 01:24:00,48.62380565802079,59.66873911378862,186.24256749100496,1,Normal
2023-01-01 01:25:00,35.44634111003935,43.796656438238415,117.04529055454852,1,Normal
2023-01-01 01:26:00,54.575204284189226,64.27614058578479,193.13467293652448,1,Normal
2023-01-01 01:27:00,65.84856799621281,21.965637460560508,138.60054035094458,1,Normal
2023-01-01 01:28:00,61.23403563012206,45.629125483358195,177.84821185443968,1,Normal
2023-01-01 01:29:00,68.73492420199821,26.296009112630195,182.50106573492323,1,Normal
2023-01-01 01:30:00,40.464009293651074,20.49867026857014,163.6404981316513,1,Normal
2023-01-01 01:31:00,35.27072889594966,58.857243928454736,109.35803463459722,1,Normal
2023-01-01 01:32:00,43.726579035535565,41.18460564502839,193.5880126015712,1,Normal
2023-01-01 01:33:00,20.8357439528164,67.59382828987759,100.00804979950351,-1,Anomaly
2023-01-01 01:34:00,50.86606813366485,27.038542555984623,123.67919842487235,1,Normal
2023-01-01 01:35:00,45.2356609045468,66.07793280149721,143.3029427510951,1,Normal
2023-01-01 01:36:00,57.95126153899928,21.381583174596468,154.53419252710069,1,Normal
2023-01-01 01:37:00,46.47885638006712,29.476514199851028,189.46367326681283,1,Normal
2023-01-01 01:38:00,48.713748656705775,28.041778323538008,168.2799257256482,1,Normal
2023-01-01 01:39:00,75.91457859587238,43.39234965040775,160.1472026488074,1,Normal
2023-01-01 01:40:00,96.86798614293733,87.80141348884985,336.6066611036378,-1,Anomaly
2023-01-01 01:41:00,66.08424757169925,61.21521157931761,125.9923569123775,1,Normal
2023-01-01 01:42:00,77.74221607798326,33.54662668404002,158.69311674043303,1,Normal
2023-01-01 01:43:00,35.31759723835604,26.35345819127321,148.82571400737115,1,Normal
2023-01-01 01:44:00,35.91654507220773,49.521626132615864,157.90232646545604,1,Normal
2023-01-01 01:45:00,45.27595933749076,41.75602321989078,104.47348048127671,1,Normal
2023-01-01 01:46:00,64.12314189421801,46.27554901829612,142.7614858572801,1,Normal
2023-01-01 01:47:00,13.862491881094488,67.2725317144387,101.05383812798459,-1,Anomaly
2023-01-01 01:48:00,30.192740593951324,41.93728609359876,100.15465163149993,1,Normal
2023-01-01 01:49:00,48.16853218181015,24.91831085222299,184.32814549337144,1,Normal
2023-01-01 01:50:00,71.6737252257126,28.984540035011428,153.96863247395595,1,Normal
2023-01-01 01:51:00,11.784808098271451,57.22131537496407,136.34696513720817,1,Normal
2023-01-01 01:52:00,52.96987073662075,44.92887237731069,111.54884421837028,1,Normal
2023-01-01 01:53:00,48.086533473914876,37.65695551911065,154.25913996619414,1,Normal
2023-01-01 01:54:00,26.813850755223573,43.75416697935334,183.44308355289644,1,Normal
2023-01-01 01:55:00,19.01592123075947,66.96578613501418,137.4417266348321,1,Normal
2023-01-01 01:56:00,38.264960567572174,38.98198925015759,132.47056097412104,1,Normal
2023-01-01 01:57:00,56.00713649021046,49.59673507923899,199.6452993552944,1,Normal
2023-01-01 01:58:00,72.23342230806601,22.08864794453609,156.31366678649167,1,Normal
2023-01-01 01:59:00,31.690529289122818,30.309394564432534,139.9492048247486,1,Normal
2023-01-01 02:00:00,36.16933773331343,62.9123184667735,111.72570271548787,1,Normal
2023-01-01 02:01:00,28.55004481221284,51.56835273068954,150.04994332222046,1,Normal
2023-01-01 02:02:00,65.42902510394399,20.06228044974049,174.19170696731865,-1,Anomaly
2023-01-01 02:03:00,62.55498136707099,60.03405605219938,140.71678440605731,1,Normal
2023-01-01 02:04:00,52.119485353508544,69.00670926672095,140.0579753957757,1,Normal
2023-01-01 02:05:00,72.6621444381824,64.35341655643727,196.53147798515522,-1,Anomaly
2023-01-01 02:06:00,41.10328069462879,39.5577987478862,122.8296166843712,1,Normal
2023-01-01 02:07:00,37.652840281076806,69.0292537829254,136.89773205227962,1,Normal
2023-01-01 02:08:00,74.81466517849344,65.47957105376818,134.17092918510482,1,Normal
2023-01-01 02:09:00,54.35532768754959,48.8990181027102,107.61130470060672,1,Normal
2023-01-01 02:10:00,15.953777556305827,27.163676552546082,128.6727817498074,1,Normal
2023-01-01 02:11:00,13.07289086531707,46.66902871478074,101.96301734842108,-1,Anomaly
2023-01-01 02:12:00,63.26919470309491,61.44435127907491,193.83304471924214,1,Normal
2023-01-01 02:13:00,23.251363513963227,56.32497149801128,193.59368196513435,1,Normal
2023-01-01 02:14:00,62.08021075478561,56.4527596411226,140.7017634299587,1,Normal
2023-01-01 02:15:00,65.61927916246955,25.317782985108245,121.40954148382366,1,Normal
2023-01-01 02:16:00,29.572108772371195,43.87678134397409,127.05000141859044,1,Normal
2023-01-01 02:17:00,38.90670176544259,42.72562638743211,175.867466400752,1,Normal
2023-01-01 02:18:00,62.86044384090346,37.20843313333194,107.50351949456243,1,Normal
2023-01-01 02:19:00,22.113901550551432,48.37457251847173,139.22271895112328,1,Normal
2023-01-01 02:20:00,15.028905734373097,41.70418359598075,154.34230680114808,1,Normal
2023-01-01 02:21:00,70.95402226059883,60.37146007808232,137.1372514554171,1,Normal
2023-01-01 02:22:00,19.255635286379125,33.39141935468378,107.50706543951429,1,Normal
2023-01-01 02:23:00,55.48634828934884,40.634272313723585,107.67857639780229,1,Normal
2023-01-01 02:24:00,66.92141792678888,62.40813451949223,163.8790669959706,1,Normal
2023-01-01 02:25:00,77.13820602916698,59.29764326068377,167.71084865349246,1,Normal
2023-01-01 02:26:00,21.01076910588989,66.1653063157389,165.22565123483093,1,Normal
2023-01-01 02:27:00,66.15545716448173,58.78428459343724,158.70223039573142,1,Normal
2023-01-01 02:28:00,57.97833263812393,49.24162912909255,177.2543805283895,1,Normal
2023-01-01 02:29:00,24.906647614571362,56.56622968705274,152.6734453297282,1,Normal
2023-01-01 02:30:00,60.079813643133434,64.4534040147959,137.84754458126446,1,Normal
2023-01-01 02:31:00,44.16047195042701,30.968468293683557,189.67927086766463,1,Normal
2023-01-01 02:32:00,25.878115098318624,38.67221195806479,153.79596208599537,1,Normal
2023-01-01 02:33:00,35.5307104253893,66.87844052437714,105.92767178967243,1,Normal
2023-01-01 02:34:00,53.27328778876418,22.94000403871818,159.78953710205636,1,Normal
2023-01-01 02:35:00,29.58662063996001,61.167610976388254,183.7612850613533,1,Normal
2023-01-01 02:36:00,11.066542687471118,42.68192590305949,163.70813316003319,1,Normal
2023-01-01 02:37:00,15.677381831786313,41.679467821776605,184.94753146600095,1,Normal
2023-01-01 02:38:00,37.09590849918085,37.02334469475587,110.19408927230108,1,Normal
2023-01-01 02:39:00,10.918240237734015,21.882624939657163,117.09568770330623,-1,Anomaly
2023-01-01 02:40:00,74.34682184515816,60.49832864914984,148.82598419781044,1,Normal
2023-01-01 02:41:00,64.11817461156063,58.26588117594591,177.20195799564547,1,Normal
2023-01-01 02:42:00,54.410183677044394,64.38436210198728,153.3078972876886,1,Normal
2023-01-01 02:43:00,68.99379624319496,67.06854193393252,177.7485335865327,1,Normal
2023-01-01 02:44:00,62.36664295436802,34.37653320225575,118.10918135978616,1,Normal
2023-01-01 02:45:00,61.24043414639833,22.687105464169363,174.01602107778598,1,Normal
2023-01-01 02:46:00,14.685009252712009,36.63034186337386,173.19090452504446,1,Normal
2023-01-01 02:47:00,29.526068159488986,30.63160508237374,149.2349384313777,1,Normal
2023-01-01 02:48:00,19.47945277750103,48.0025124844067,163.66156569233172,1,Normal
2023-01-01 02:49:00,27.282397770568267,20.421840689661586,151.97070625295396,-1,Anomaly
2023-01-01 02:50:00,19.095803432262265,27.422873579469314,165.95236597562405,1,Normal
2023-01-01 02:51:00,79.56878407587263,54.4890547985521,112.6863771293941,-1,Anomaly
2023-01-01 02:52:00,64.59509916446873,31.221023018693458,176.55281731193156,1,Normal
2023-01-01 02:53:00,76.98379078037598,25.23106762048766,135.24688689834076,1,Normal
2023-01-01 02:54:00,39.437527208422054,35.47204292901637,184.91977835829107,1,Normal
2023-01-01 02:55:00,55.85864662360451,45.40584721952908,150.97080736881375,1,Normal
2023-01-01 02:56:00,57.27637353385988,50.455865445783836,114.96611785656702,1,Normal
2023-01-01 02:57:00,31.15384887869965,25.0538290146301,124.88195048703699,1,Normal
2023-01-01 02:58:00,55.41674594141766,20.06908788451773,151.1671659443457,1,Normal
2023-01-01 02:59:00,29.739538727703337,25.988905602743138,188.5307252795158,1,Normal
2023-01-01 03:00:00,44.5832849270898,30.775532972662422,190.8316235658928,1,Normal
2023-01-01 03:01:00,76.57344038829491,67.7897049074346,125.46619017524472,1,Normal
2023-01-01 03:02:00,68.78393714588263,54.9813935437164,120.68357048076933,1,Normal
2023-01-01 03:03:00,65.65892722063361,44.175362253641694,161.1860590018902,1,Normal
2023-01-01 03:04:00,28.411019428952578,27.295151901941427,119.29967145640748,1,Normal
2023-01-01 03:05:00,33.479235385325964,59.16563908963147,131.78094967066332,1,Normal
2023-01-01 03:06:00,58.50142894009855,33.220483073133344,191.60916876049174,1,Normal
2023-01-01 03:07:00,49.209970355810796,48.127119956735264,179.65360945529534,1,Normal
2023-01-01 03:08:00,59.732198393586486,20.545791873333513,101.74734663814138,-1,Anomaly
2023-01-01 03:09:00,30.760847985990104,59.906041815990335,196.2103055601154,1,Normal
2023-01-01 03:10:00,63.11740274116969,59.178280462777934,114.58168589173033,1,Normal
2023-01-01 03:11:00,76.78538344432728,40.41951412303992,172.4562740100211,1,Normal
2023-01-01 03:12:00,24.36626565894357,44.03131929425312,188.47556942791272,1,Normal
2023-01-01 03:13:00,40.8148548644119,62.778450879001525,108.8411442126606,1,Normal
2023-01-01 03:14:00,17.231243632223844,46.75201215901906,184.55950960307007,1,Normal
2023-01-01 03:15:00,43.269221835701934,51.716325626213035,163.80481193968564,1,Normal
2023-01-01 03:16:00,54.16509033610993,33.24660261987892,168.2125000097533,1,Normal
2023-01-01 03:17:00,15.587468345446084,68.86716770823506,156.4590591869852,-1,Anomaly
2023-01-01 03:18:00,74.70815422951699,66.71357271064065,143.32417421159545,1,Normal
2023-01-01 03:19:00,42.72295493090996,49.54082582753817,189.1214608490369,1,Normal
2023-01-01 03:20:00,91.68025665288695,88.92734379276149,324.6537063418594,-1,Anomaly
2023-01-01 03:21:00,32.315205223841936,42.757566276362155,128.91051354947314,1,Normal
2023-01-01 03:22:00,22.200352225766395,27.16328214846803,119.43213313103763,1,Normal
2023-01-01 03:23:00,65.96876861247958,27.89392706739602,126.52480819661693,1,Normal
2023-01-01 03:24:00,17.056831626031975,47.236552493996435,180.06808904155696,1,Normal
2023-01-01 03:25:00,43.41377587954691,22.24184295457095,129.8609658574777,1,Normal
2023-01-01 03:26:00,17.53307803728338,55.344243937047885,149.2198337385061,1,Normal
2023-01-01 03:27:00,11.016084579733137,67.11693900670552,128.902673445956,-1,Anomaly
2023-01-01 03:28:00,34.63014995536636,24.845058709556366,123.31989486788474,1,Normal
2023-01-01 03:29:00,70.6696167871667,47.298402453657914,103.01267883550594,1,Normal
2023-01-01 03:30:00,57.59008755327231,56.07615638796304,192.9886814122898,1,Normal
2023-01-01 03:31:00,58.99153306526947,43.834453667964624,189.7261914741859,1,Normal
2023-01-01 03:32:00,59.8195081439229,24.847531390206015,148.94804390459979,1,Normal
2023-01-01 03:33:00,25.17785600462078,25.92030170819493,105.78754339531457,1,Normal
2023-01-01 03:34:00,52.23326002015647,32.087460310589705,116.29230533974263,1,Normal
2023-01-01 03:35:00,62.97801200760038,50.05311562624787,142.85797936178147,1,Normal
2023-01-01 03:36:00,72.61168342174547,64.94896283750077,116.33259455867176,1,Normal
2023-01-01 03:37:00,30.767469593973413,50.92289176801417,145.53767108766846,1,Normal
2023-01-01 03:38:00,44.893165696543,69.3077564053561,183.71493072420918,1,Normal
2023-01-01 03:39:00,20.504866586916908,25.40296664001468,178.14608536626608,1,Normal
2023-01-01 03:40:00,62.14662115827039,44.8787819187791,107.6230293213017,1,Normal
2023-01-01 03:41:00,76.94695232371267,67.07979394064935,117.0155877866436,1,Normal
2023-01-01 03:42:00,45.773267424981526,46.701140389961964,105.93587408322142,1,Normal
2023-01-01 03:43:00,66.82133402711548,38.685075508364825,186.9432842223411,1,Normal
2023-01-01 03:44:00,18.842790022688106,69.22396454280701,135.11886498506985,1,Normal
2023-01-01 03:45:00,52.911791144993586,30.12513791711946,117.58064289057108,1,Normal
2023-01-01 03:46:00,44.39483151094247,67.11539621630257,100.87606243232757,1,Normal
2023-01-01 03:47:00,22.032001203231772,48.23473695459364,165.41071738756312,1,Normal
2023-01-01 03:48:00,65.46436558528806,30.163053758241382,130.4359293348773,1,Normal
2023-01-01 03:49:00,65.43503629649001,22.97937133089743,190.86861803487022,-1,Anomaly
2023-01-01 03:50:00,34.68430331823733,43.95801625849138,109.5863420101252,1,Normal
2023-01-01 03:51:00,70.39494236329028,60.977954261753744,121.4060432761389,1,Normal
2023-01-01 03:52:00,79.56074752121371,34.21209012638999,186.82456501630668,-1,Anomaly
2023-01-01 03:53:00,14.677580441586446,31.154075116002723,155.02280713723155,1,Normal
2023-01-01 03:54:00,48.29280454215769,65.63238903447785,150.11458359506932,1,Normal
2023-01-01 03:55:00,73.07635938664848,36.74842356371832,167.71226052982337,1,Normal
2023-01-01 03:56:00,45.8063227117187,68.27562650011211,188.15152841704497,1,Normal
2023-01-01 03:57:00,53.10333376451677,44.26040654909342,193.4335098090741,1,Normal
2023-01-01 03:58:00,51.16756967121922,56.30641445787217,169.3813857649045,1,Normal
2023-01-01 03:59:00,37.667105468991885,25.53032233489389,106.71439192498609,1,Normal
2023-01-01 04:00:00,45.07387450284229,53.9505963537288,104.9737579969208,1,Normal
2023-01-01 04:01:00,41.17258552379785,29.472363305854515,109.87349547197556,1,Normal
2023-01-01 04:02:00,20.10605143167503,47.22514737911092,149.0191311899,1,Normal
2023-01-01 04:03:00,31.266248919999647,25.737035930920015,161.2826611588158,1,Normal
2023-01-01 04:04:00,19.34563638571275,56.35974597289626,108.87220644036154,1,Normal
2023-01-01 04:05:00,34.13672252324733,35.59702105707533,176.22215622947277,1,Normal
2023-01-01 04:06:00,45.47640146795446,65.52497228414353,121.18703869908458,1,Normal
2023-01-01 04:07:00,28.149356418413294,37.40129787855935,161.32283516948073,1,Normal
2023-01-01 04:08:00,67.0365460647949,23.727185812058725,159.46156728988547,1,Normal
2023-01-01 04:09:00,50.02160964584593,32.45790291641059,162.41719087041335,1,Normal
2023-01-01 04:10:00,43.2896149566619,34.95387632778519,122.08362670218655,1,Normal
2023-01-01 04:11:00,51.63543295813979,33.05233195219128,143.50572023441862,1,Normal
2023-01-01 04:12:00,60.71562724234142,30.649440329582838,107.59466121403831,1,Normal
2023-01-01 04:13:00,12.828599933290786,58.38310467899952,180.7003732884533,1,Normal
2023-01-01 04:14:00,55.08102379860211,69.97464731742858,147.80438223345578,1,Normal
2023-01-01 04:15:00,49.49751816052897,53.70357067190484,126.78762823465068,1,Normal
2023-01-01 04:16:00,26.520450448013797,45.935796293649304,155.27238924440042,1,Normal
2023-01-01 04:17:00,11.604247502648061,66.07652079880842,110.45388012307795,-1,Anomaly
2023-01-01 04:18:00,16.918454966123804,58.04742151516648,133.90201506548124,1,Normal
2023-01-01 04:19:00,15.403769665749017,39.68280592925517,142.2589804273425,1,Normal
2023-01-01 04:20:00,24.311688878067855,56.459532794461055,161.0773064783505,1,Normal
2023-01-01 04:21:00,55.52654256027013,39.39279926464056,103.84652429088207,1,Normal
2023-01-01 04:22:00,74.19510194983502,62.584207243807604,162.3654418274888,1,Normal
2023-01-01 04:23:00,54.512130031902835,31.350848897834897,188.98043173478774,1,Normal
2023-01-01 04:24:00,78.49644845177886,27.069747094541267,157.05890250933163,1,Normal
2023-01-01 04:25:00,37.16337202506038,45.36193679766743,198.89756780790276,1,Normal
2023-01-01 04:26:00,12.076193498870747,39.58145076114283,126.88827764547213,1,Normal
2023-01-01 04:27:00,51.102154644664125,55.52041051010603,194.47947454792288,1,Normal
2023-01-01 04:28:00,35.653819931856624,53.65087842154716,176.82425808039983,1,Normal
2023-01-01 04:29:00,62.066632854783364,47.02716903421282,122.81769047229972,1,Normal
2023-01-01 04:30:00,26.640092967497374,64.83815260559928,180.65124277948507,1,Normal
2023-01-01 04:31:00,56.368613962626554,27.11477647174646,115.79883512010127,1,Normal
2023-01-01 04:32:00,17.50543132434867,66.44708049061094,160.3151719696388,1,Normal
2023-01-01 04:33:00,72.64390719075831,53.73604445391371,165.20580083615036,1,Normal
2023-01-01 04:34:00,49.32431352968024,68.86737016707892,198.00440172757445,1,Normal
2023-01-01 04:35:00,28.22697606663028,65.89905340289985,143.31388615707237,1,Normal
2023-01-01 04:36:00,22.879965492660773,41.77860982804094,181.38466030394534,1,Normal
2023-01-01 04:37:00,19.499038358187438,48.99929759873792,179.4226262430397,1,Normal
2023-01-01 04:38:00,52.26916193500774,60.506995656526534,143.02456416436326,1,Normal
2023-01-01 04:39:00,48.24495438601155,52.33157782288817,118.12448753397064,1,Normal
2023-01-01 04:40:00,17.882836256083625,58.019865835473695,108.24256210189118,1,Normal
2023-01-01 04:41:00,64.11029059974933,38.68269463765246,144.8048427789194,1,Normal
2023-01-01 04:42:00,51.16897816843078,25.14183539068272,189.76037328169681,1,Normal
2023-01-01 04:43:00,40.68235135764378,27.417316423867693,100.85449477695444,1,Normal
2023-01-01 04:44:00,11.270993567616243,24.828625231497764,158.35252757226954,-1,Anomaly
2023-01-01 04:45:00,16.37976038944966,40.918492666714826,166.2305339886955,1,Normal
2023-01-01 04:46:00,74.0320904993006,28.323080858951293,127.7029071917217,1,Normal
2023-01-01 04:47:00,45.84273592033248,69.0987263991145,185.37348660071225,1,Normal
2023-01-01 04:48:00,23.754812141610152,24.018431992418137,194.62432766511847,-1,Anomaly
2023-01-01 04:49:00,65.56344110599005,25.557660147391967,169.99401871902796,1,Normal
2023-01-01 04:50:00,68.30236588506543,21.109291747503843,151.15193342005549,1,Normal
2023-01-01 04:51:00,36.047535854041584,50.96385004351972,193.3500301745471,1,Normal
2023-01-01 04:52:00,69.78151802476805,39.339023967572146,144.20326683113058,1,Normal
2023-01-01 04:53:00,51.02908765324548,45.96261496150984,196.0299953941252,1,Normal
2023-01-01 04:54:00,34.034154729343854,60.845932370715076,108.71373840408451,1,Normal
2023-01-01 04:55:00,56.51343800285697,62.191259892701034,139.0588598229807,1,Normal
2023-01-01 04:56:00,49.878705783921966,43.28156489507943,134.44798383193074,1,Normal
2023-01-01 04:57:00,18.08873844116182,56.48206025071756,176.8699965840952,1,Normal
2023-01-01 04:58:00,42.60140587522,57.814442749070096,111.60630576483102,1,Normal
2023-01-01 04:59:00,13.544507796123918,28.958638780458735,175.2321145396885,1,Normal
2023-01-01 05:00:00,99.05272001211891,81.5933978350604,458.8884497640297,-1,Anomaly
2023-01-01 05:01:00,54.93974868916372,27.214783316654426,185.5589812647804,1,Normal
2023-01-01 05:02:00,62.96420669004849,64.99680105693372,194.7348390554586,1,Normal
2023-01-01 05:03:00,54.18566959083506,57.53367067066814,122.7255916024734,1,Normal
2023-01-01 05:04:00,11.72039843694671,34.814192614518255,177.916444698632,1,Normal
2023-01-01 05:05:00,32.683756095385334,39.983709487603846,145.5307659512032,1,Normal
2023-01-01 05:06:00,73.15038525080405,25.5311160870516,135.95124805988758,1,Normal
2023-01-01 05:07:00,61.10831446141023,23.19208025696141,130.4941054731323,1,Normal
2023-01-01 05:08:00,70.79665052924342,60.7757935609107,120.68058280210182,1,Normal
2023-01-01 05:09:00,66.1912906676265,43.33270110333224,168.06193377855266,1,Normal
2023-01-01 05:10:00,37.66340669635012,29.69993680016627,190.60270472082698,1,Normal
2023-01-01 05:11:00,54.42428521680329,20.350151480801834,183.82250018200568,-1,Anomaly
2023-01-01 05:12:00,49.23053997398168,40.134334819050906,187.84916499321088,1,Normal
2023-01-01 05:13:00,68.05156132057846,68.11032959232844,102.94144207552213,-1,Anomaly
2023-01-01 05:14:00,52.01212689831066,25.64563028682808,147.38862451966827,1,Normal
2023-01-01 05:15:00,49.32830649036727,34.44975684962068,171.02540797734758,1,Normal
2023-01-01 05:16:00,39.8279580273191,24.73734950639915,196.41121642472626,1,Normal
2023-01-01 05:17:00,12.240487669830316,60.11174512675179,138.60275917646914,1,Normal
2023-01-01 05:18:00,63.54274369660206,62.70085070096922,185.43382198908535,1,Normal
2023-01-01 05:19:00,10.672212010855977,41.94365693170167,135.29714960362128,1,Normal
2023-01-01 05:20:00,37.854378192977904,42.88310603947253,166.98747105568293,1,Normal
2023-01-01 05:21:00,26.478274420508296,49.936177963992485,125.34358081193363,1,Normal
